dataValor,pais,filial,alugadas_total,alugadas_0km,alugadas_semi,alugadas_usada,frota_op_total,frota_op_0km,frota_op_semi,frota_op_usada,pronta_total,pronta_0km,pronta_semi,pronta_usada,manutencao_total,manutencao_0km,manutencao_semi,manutencao_usada,transito_0km_total,fabrica_0km_total,administrativo_total,venda_total,venda_mm,venda_direta_doacao,venda_ag_leilao,perda_total,roubada_total,transito_entre_ag_total,indisponivel_total,apreendida_total,apropriacao_total,indisponiveis_regulatorio_total,recebida_0km,transito_0km,qtd_faturada_mes,qtd_produzidas,qtd_vendas_0km,qtd_vendas_semi,qtd_vendas_usada,qtd_internas,qtd_cliente,mec_total,mec_presentes,mec_na_rampa,lugarId,cidade,regiao,estado,populacao,terceiro,populacao_percentil,populacao_cluster,regiao_consolidada,modelo_operacao,hierarquia_urbana,classificacao_populacao
2025-09-30,Brasil,Mottu Carpina,35,35,0,0,48,12,1,0,12,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,18,0,0,,,,,,336,Carpina,Nordeste,PE,78865,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-09-30,Brasil,Mottu Matão,179,176,3,0,198,8,11,0,18,8,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30,55,4,0,,,,,,273,Matão,Sudeste,SP,77149,1,1,D,Sudeste,ASP,Interior,Centro Local
2025-09-30,Brasil,Mottu Conceição do Araguaia,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5,0,0,,,,,,490,Conceição do Araguaia,Norte,PA,44765,1,1,D,Norte,ASP,Interior,Centro Local
2025-09-30,Brasil,Mottu Mogi Guaçu,25,24,1,0,29,2,2,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,13,7,0,0,,,,,,277,Mogi Guaçu,Sudeste,SP,154487,1,3,B,Sudeste,ASP,Interior,Centro Local
2025-09-30,Brasil,Mottu Limeira - MS Motos,95,91,4,0,111,10,2,4,16,10,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,22,25,3,1,3,0,,,,96,Limeira,Sudeste,SP,305169,1,4,A,Sudeste,ASP,Interior,Centro Local
2025-09-30,Brasil,Mottu Mongaguá,28,28,0,0,36,7,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,20,12,0,0,,,,,,323,Mongaguá,Sudeste,SP,61062,1,1,D,Sudeste,ASP,Interior,Centro Local
2025-09-30,Brasil,Mottu Bebedouro,45,45,0,0,51,6,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,10,0,0,,,,,,214,Bebedouro,Sudeste,SP,75709,1,1,D,Sudeste,ASP,Interior,Centro Local
2025-09-30,Brasil,Mottu Serrinha,0,0,0,0,5,4,1,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,341,Serrinha,Nordeste,BA,85696,1,2,C,Nordeste,ASP,Interior,Centro Local
2025-01-31,México,Mottu Monterrey Lincoln,449,179,0,270,496,2,23,22,11,1,8,2,24,0,11,13,0,427,2,0,0,0,0,0,0,0,15,8,0,7,0,0,,,43,0,51,63,298,,,,,,,,,,,,,Outros,Interior,Centro Local
2025-01-31,Brasil,Mottu Palmas,451,277,56,118,478,3,21,3,19,0,16,3,2,0,1,1,1,0,1,0,0,0,0,0,0,0,7,2,1,4,0,0,,2,4,50,16,70,251,,,,60,Palmas,Norte,TO,334454,0,4,A,Norte,Filial Mottu,Capital,Centro Local
2025-01-31,Brasil,Mottu Aracaju,1266,699,50,517,1411,72,27,46,102,68,22,12,12,0,3,9,2,0,1,0,0,0,0,0,1,1,27,1,0,26,2,0,80,73,32,39,79,218,1089,,,,29,Aracaju,Nordeste,SE,605309,0,5,S,Nordeste,Filial Mottu,Capital,Centro Local
2025-10-31,México,Mottu Los Reyes,635,453,15,167,790,12,90,53,53,12,30,11,49,0,30,19,0,1,1,0,0,0,0,0,0,0,53,6,0,47,0,0,792,,142,13,45,90,538,,,,,,,,,,,,,Outros,Interior,Centro Local
2025-10-31,Brasil,Mottu João Pessoa,2394,1444,197,753,2865,89,98,284,136,47,54,35,238,3,33,202,0,0,2,103,103,0,0,0,6,0,64,7,8,49,37,0,,14,61,31,65,212,1011,,,,28,João Pessoa,Nordeste,PB,889618,0,5,S,Nordeste,Filial Mottu,Capital,Centro Local
2025-10-31,Brasil,Mottu Avaré - D Sales,7,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,169,São Paulo,Sudeste,SP,12200180,1,5,S,São Paulo (Capital),ASP,Capital,Centro Local
2025-10-31,Brasil,Mottu Patos de Minas - Moto's Shop,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,216,Patos de Minas,Sudeste,MG,159434,1,3,B,Sudeste,ASP,Interior,Centro Local
2025-10-31,Brasil,Mottu Santo Estêvão,4,4,0,0,7,2,1,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,,,,,,339,Santo Estêvão,Nordeste,BA,55696,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-06-30,Brasil,Mottu Goiânia,1359,292,64,1003,1887,67,88,373,280,59,27,194,97,1,26,70,4,0,4,115,114,0,1,0,2,2,145,1,15,127,2,0,,27,48,18,59,329,1186,,,,15,Goiânia,Centro-oeste,GO,1414483,0,5,S,Centro-oeste,Filial Mottu,Capital,Centro Local
2025-06-30,Brasil,Mottu Contagem,554,118,21,415,756,63,11,128,127,61,5,61,21,0,4,17,1,0,1,14,11,0,3,0,4,0,53,8,1,44,1,0,,8,26,5,41,121,487,,,,53,Contagem,Sudeste,MG,615621,0,5,S,Sudeste,Filial Mottu,Interior,Centro Local
2025-06-30,Brasil,Mottu Suzano,66,65,1,0,70,4,0,0,3,3,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,1,0,0,1,0,0,,10,12,0,0,,,,,,187,Suzano,Sudeste,SP,330710,1,4,A,Sudeste,ASP,Interior,Centro Local
2025-06-30,Brasil,Mottu Divinópolis,52,42,0,10,161,100,5,4,18,18,0,0,11,2,5,4,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,65,14,0,3,3,15,,,,174,Divinópolis,Sudeste,MG,248581,0,3,B,Sudeste,Filial Mottu,Interior,Centro Local
2025-06-30,Brasil,Mottu Jaraguá do Sul,7,7,0,0,13,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,,,,,,,,,286,Jaraguá do Sul,Sul,SC,193304,1,3,B,Sul,ASP,Interior,Centro Local
2025-03-31,Brasil,Mottu Ribeirão Preto,1462,428,78,956,1649,84,8,95,51,3,6,42,9,0,0,9,81,0,1,19,19,0,0,0,2,0,46,2,8,36,0,0,80,81,53,34,87,208,1219,,,,17,Ribeirão Preto,Sudeste,SP,702739,0,5,S,Sudeste,Filial Mottu,Interior,Centro Local
2025-03-31,México,Mottu Monterrey Lincoln,449,206,0,243,562,51,36,26,38,21,11,6,49,30,9,10,0,305,1,0,0,0,0,0,0,0,27,13,2,12,0,0,,,51,0,47,75,310,,,,,,,,,,,,,Outros,Interior,Centro Local
2025-03-31,Brasil,Mottu Niterói,243,240,3,0,376,124,8,1,52,44,7,1,1,0,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,55,67,3,0,5,3,,,,105,Niterói,Sudeste,RJ,523664,0,4,A,Sudeste,Filial Mottu,Interior,Centro Local
2025-03-31,Brasil,Mottu Votuporanga - GF Motos,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,217,Votuporanga,Sudeste,SP,96795,1,2,C,Sudeste,ASP,Interior,Centro Local
2025-07-31,Brasil,Mottu Mogi das Cruzes,881,339,105,437,1246,189,35,141,48,17,8,23,112,5,19,88,164,0,4,0,0,0,0,0,2,10,29,2,1,26,3,0,160,58,53,28,38,152,821,,,,86,Mogi das Cruzes,Sudeste,SP,471602,0,4,A,Sudeste,Filial Mottu,Interior,Centro Local
2025-07-31,Brasil,Mottu Itabuna,432,398,34,0,570,87,51,0,75,59,16,0,5,0,5,0,8,0,0,0,0,0,0,0,3,1,41,1,28,12,8,0,80,61,88,16,0,11,49,,,,116,Itabuna,Nordeste,BA,185500,0,3,B,Nordeste,Filial Mottu,Interior,Centro Local
2025-07-31,Brasil,Mottu Belo Horizonte,1275,259,44,972,1794,107,65,347,235,105,30,100,137,0,20,117,0,0,3,192,179,2,11,0,9,9,137,10,19,107,2,0,,,41,18,85,323,1199,,,,3,Belo Horizonte,Sudeste,MG,2392678,0,5,S,Sudeste,Filial Mottu,Capital,Centro Local
2025-07-31,Brasil,Mottu Florianópolis,905,284,97,524,1159,74,41,139,193,61,32,100,21,0,4,17,3,0,2,17,17,0,0,0,1,1,28,1,5,21,9,0,,,42,21,58,174,792,,,,32,Florianópolis,Sul,SC,574200,0,4,A,Sul,Filial Mottu,Interior,Centro Local
2025-07-31,Brasil,Mottu Pindamonhangaba,156,128,13,15,257,61,15,25,73,59,9,5,26,0,6,20,2,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,80,55,37,8,4,23,20,,,,311,Pindamonhangaba,Sudeste,SP,164932,0,3,B,Sudeste,Filial Mottu,Interior,Centro Local
2025-07-31,Brasil,Mottu Santa Bárbara - Bizelli Motos,48,48,0,0,58,10,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,9,0,0,,,,,,182,Santa Bárbara D'Oeste,Sudeste,SP,183447,1,3,B,Sudeste,ASP,Interior,Centro Local
2025-07-31,Brasil,Mottu Niterói,461,440,16,5,598,27,37,73,126,27,27,72,9,0,8,1,0,0,0,0,0,0,0,0,1,0,3,0,0,3,0,0,80,65,66,9,5,7,10,,,,105,Niterói,Sudeste,RJ,523664,0,4,A,Sudeste,Filial Mottu,Interior,Centro Local
2025-07-31,Brasil,Mottu Cabo de Santo Agostinho,33,33,0,0,50,17,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,3,19,0,0,,,,,,330,Cabo de Santo Agostinho,Nordeste,PE,203084,1,3,B,Nordeste,ASP,Interior,Centro Local
2025-07-31,Brasil,Mottu Abreu e Lima,21,21,0,0,33,11,0,1,11,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,24,15,0,0,,,,,,328,Abreu e Lima,Nordeste,PE,99331,1,2,C,Nordeste,ASP,Interior,Centro Local
2025-07-31,Brasil,Mottu São Lourenço da Mata,10,10,0,0,19,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13,9,0,0,,,,,,320,São Lourenço da Mata,Nordeste,PE,110765,1,2,C,Nordeste,ASP,Interior,Centro Local
2025-07-31,Brasil,Mottu São João de Meriti,147,147,0,0,156,7,2,0,7,6,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,35,55,0,0,,,,,,314,São João de Meriti,Sudeste,RJ,393773,1,4,A,Sudeste,ASP,Interior,Centro Local
2025-07-31,Brasil,Mottu Várzea Alegre,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,,,,,,400,Várzea Alegre,Nordeste,CE,38825,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-07-31,Brasil,Mottu Crateús,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,Outros,Interior,Centro Local
2026-02-28,Brasil,Mottu Camaçari,1180,899,127,154,1284,36,21,49,47,34,7,6,40,1,8,31,0,0,1,3,3,0,0,0,2,0,18,7,3,8,1,0,72,39,69,16,16,35,382,5.42857142857143,5.083333333333332,3.392857142857143,173,Camaçari,Nordeste,BA,334195,0,4,A,Nordeste,Filial Mottu,Interior,Centro Local
2026-02-28,Brasil,Mottu Estância,20,20,0,0,23,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,,,,,,374,Estância,Nordeste,SE,64771,1,1,D,Nordeste,ASP,Interior,Centro Local
2026-02-28,Brasil,Mottu Maringá,557,282,131,144,654,41,38,18,74,41,26,7,11,0,6,5,0,0,1,6,6,0,0,0,1,1,13,7,0,5,0,0,,,21,19,21,55,151,2.0,1.791666666666666,1.4285714285714286,50,Maringá,Sul,PR,454146,0,4,A,Sul,Filial Mottu,Interior,Centro Local
2026-02-28,Brasil,Mottu Camboriú,158,139,13,6,190,16,9,7,24,16,3,5,3,0,3,0,0,0,0,0,0,0,0,0,1,2,3,2,0,1,0,0,,11,21,2,0,,,,,,289,Camboriú,Sul,SC,112167,1,2,C,Sul,ASP,Interior,Centro Local
2026-02-28,Brasil,Mottu Cachoeiro de Itapemirim,144,80,45,19,253,58,14,37,73,58,9,6,35,0,4,31,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,,,21,4,6,5,9,1.0,0.12500000000000003,0.10714285714285715,505,Cachoeiro de Itapemirim,Sudeste,ES,196133,0,3,B,Sudeste,Filial Mottu,Interior,Centro Local
2026-02-28,Brasil,Mottu Cruz das Almas,22,19,3,0,31,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,3,0,4,0,0.0,,0.0,508,Cruz das Almas,Nordeste,BA,60633,1,1,D,Nordeste,ASP,Interior,Centro Local
2026-02-28,Brasil,Mottu Redenção,8,8,0,0,13,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,493,Redenção,Norte,PA,91227,1,2,C,Norte,ASP,Interior,Centro Local
2026-02-28,Brasil,Mottu Igarapé-Açu,10,10,0,0,14,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,,,,,,510,Igarapé-Açu,Norte,PA,35788,1,1,D,Norte,ASP,Interior,Centro Local
2026-02-28,Brasil,Mottu Viana,0,0,0,0,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,705,Viana,Nordeste,MA,51449,1,1,D,Nordeste,ASP,Interior,Centro Local
2026-02-28,Brasil,Mottu Catalão,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,261,Catalão,Centro-oeste,GO,110612,1,2,C,Centro-oeste,ASP,Interior,Centro Local
2026-02-28,Brasil,Mottu Catanduva,4,4,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,208,Catanduva,Sudeste,SP,114953,1,2,C,Sudeste,ASP,Interior,Centro Local
2025-02-28,Brasil,Mottu Olinda,1553,570,87,896,1720,80,14,73,35,0,9,26,27,0,1,26,80,1,2,5,5,0,0,0,2,0,25,2,7,16,0,0,80,64,13,36,77,236,1363,,,,84,Olinda,Nordeste,PE,349920,0,4,A,Nordeste,Filial Mottu,Interior,Centro Local
2025-02-28,Brasil,Mottu Mauá,12,10,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,1,4,6,0,0,,,,,,177,Mauá,Sudeste,SP,383280,1,4,A,Sudeste,ASP,Interior,Centro Local
2025-04-30,Brasil,Mottu Fátima,1036,611,34,391,1257,167,14,40,36,5,8,23,18,0,4,14,160,0,0,2,2,0,0,0,0,0,8,0,0,8,0,0,160,161,115,20,44,130,802,,,,,,,,,,,,,Outros,Interior,Centro Local
2025-04-30,Brasil,Mottu Anápolis,577,276,181,120,704,95,22,10,111,89,17,5,3,0,1,2,6,0,1,1,1,0,0,0,1,0,7,0,2,5,0,0,,,56,21,19,67,288,,,,58,Anápolis,Centro-oeste,GO,393417,0,4,A,Centro-oeste,Filial Mottu,Interior,Centro Local
2025-04-30,Brasil,Mottu Porto Nacional,1,1,0,0,4,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,0,0,,,,,,268,Porto Nacional,Norte,TO,71101,1,1,D,Norte,ASP,Interior,Centro Local
2025-04-30,Brasil,Mottu Blumenau - Apavel Motos,2,2,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,,,,,,287,Blumenau,Sul,SC,363340,1,4,A,Sul,ASP,Interior,Centro Local
2025-04-30,Brasil,Mottu Patos de Minas - Moto's Shop,1,1,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,216,Patos de Minas,Sudeste,MG,159434,1,3,B,Sudeste,ASP,Interior,Centro Local
2025-04-30,Brasil,Mottu Fábrica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,,,,,,,,,14,Manaus,Norte,AM,2054731,0,5,S,Norte,Filial Mottu,Capital,Centro Local
2025-12-31,Brasil,Mottu São José do Rio Preto,1496,958,339,199,1666,41,43,86,33,12,12,9,97,24,21,52,1,0,1,2,1,0,1,0,2,9,32,3,5,24,1,0,,1,77,61,55,141,417,,,,63,São José do Rio Preto,Sudeste,SP,475643,0,4,A,Sudeste,Filial Mottu,Interior,Centro Local
2025-12-31,Brasil,Mottu Boa Vista,2140,1467,350,323,2549,64,38,307,85,55,14,16,294,4,21,269,0,0,0,0,0,0,0,0,4,0,27,2,6,19,5,0,,1,129,24,50,52,390,,,,61,Boa Vista,Norte,RR,408157,0,4,A,Norte,Filial Mottu,Capital,Centro Local
2025-12-31,Brasil,Mottu Assis,106,96,5,5,118,1,11,0,1,1,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,,5,18,3,7,3,0,,,,231,Assis,Sudeste,SP,100447,1,2,C,Sudeste,ASP,Interior,Centro Local
2025-12-31,Brasil,Mottu Luziânia,22,18,0,4,34,3,3,6,10,3,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,3,0,4,,,,,,264,Luziânia,Centro-oeste,GO,196416,1,3,B,Centro-oeste,ASP,Interior,Centro Local
2025-12-31,Brasil,Mottu Nossa Senhora do Socorro - DS Motos,29,29,0,0,32,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,5,2,0,0,1,0,,,,361,Nossa Senhora do Socorro,Nordeste,SE,192375,1,3,B,Nordeste,ASP,Interior,Centro Local
2025-12-31,Brasil,Mottu Arapiraca,712,469,145,98,799,49,15,23,55,41,7,7,22,0,7,15,0,0,2,1,1,0,0,0,0,8,2,0,1,1,0,0,,,34,15,16,26,94,,,,52,Arapiraca,Nordeste,AL,235085,0,3,B,Nordeste,Filial Mottu,Interior,Centro Local
2025-12-31,Brasil,Mottu Mauriti,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,403,Mauriti,Nordeste,CE,45365,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-12-31,Brasil,Mottu Sarandi,20,19,0,1,26,6,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,4,0,0,,,,,,228,Sarandi,Sul,PR,126057,1,2,C,Sul,ASP,Interior,Centro Local
2025-12-31,Brasil,Mottu Itu,30,30,0,0,35,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,5,0,0,,,,,,98,Itu,Sudeste,SP,176548,1,3,B,Sudeste,ASP,Interior,Centro Local
2025-12-31,Brasil,Mottu Cariacica - Vitória Motos,23,23,0,0,29,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,,,,,,471,Cariacica,Sudeste,ES,375500,1,4,A,Sudeste,ASP,Interior,Centro Local
2025-12-31,Brasil,Mottu Catanduva,4,4,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,208,Catanduva,Sudeste,SP,114953,1,2,C,Sudeste,ASP,Interior,Centro Local
2025-12-31,Brasil,Mottu Pacajus,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,1,0,0,,,,,,578,Pacajus,Nordeste,CE,67168,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-11-30,Brasil,Mottu Mogi das Cruzes,1067,495,163,409,1438,125,51,196,65,43,13,9,178,0,24,154,80,0,2,4,4,0,0,0,3,4,47,2,1,41,1,0,160,65,40,54,81,130,637,,,,86,Mogi das Cruzes,Sudeste,SP,471602,0,4,A,Sudeste,Filial Mottu,Interior,Centro Local
2025-11-30,Brasil,Mottu Piracicaba,902,496,173,233,1146,118,71,55,135,78,43,14,30,2,9,19,28,0,2,3,3,0,0,0,1,10,32,2,5,25,10,0,80,40,29,28,44,122,394,,,,44,Piracicaba,Sudeste,SP,434432,0,4,A,Sudeste,Filial Mottu,Interior,Centro Local
2025-11-30,Brasil,Mottu Maracanaú,1339,959,124,256,1542,88,22,93,25,6,7,12,69,1,8,60,80,0,2,5,5,0,0,0,2,2,27,0,2,25,0,0,80,108,120,47,72,99,347,,,,180,Maracanaú,Nordeste,CE,231121,0,3,B,Nordeste,Filial Mottu,Interior,Centro Local
2025-11-30,Brasil,Mottu Porto Alegre,1627,518,153,956,2190,116,186,261,305,48,148,109,71,0,26,45,56,0,2,191,176,0,15,0,18,11,116,14,15,86,9,0,80,61,66,33,161,291,956,,,,8,Porto Alegre,Sul,RS,1404269,0,5,S,Sul,Filial Mottu,Capital,Centro Local
2025-11-30,Brasil,Mottu Messejana,619,448,49,122,786,113,6,48,26,20,1,5,46,0,5,41,79,0,0,0,0,0,0,0,1,0,2,0,0,2,14,0,82,79,80,14,31,36,184,,,,402,Fortaleza,Nordeste,CE,2596157,0,5,S,Nordeste,Filial Mottu,Capital,Centro Local
2025-11-30,Brasil,Mottu Birigui,2,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,Outros,Interior,Centro Local
2025-11-30,Brasil,Mottu Governador Valadares,321,189,68,64,450,84,36,9,118,84,30,4,2,0,0,2,0,0,1,2,0,0,2,0,0,0,9,0,3,6,0,0,,,12,15,8,24,92,,,,76,Governador Valadares,Sudeste,MG,262499,0,3,B,Sudeste,Filial Mottu,Interior,Centro Local
2025-11-30,Brasil,Mottu Peritoró,9,9,0,0,14,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,0,0,,,,,,520,Peritoró,Nordeste,MA,20471,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-11-30,Brasil,Mottu Umuarama,17,17,0,0,20,2,1,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5,0,0,,,,,,227,Umuarama,Sul,PR,117148,1,2,C,Sul,ASP,Interior,Centro Local
2025-11-30,Brasil,Mottu Votuporanga,27,16,11,0,103,75,1,0,61,61,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,80,,14,11,0,5,3,,,,542,Votuporanga,Sudeste,SP,96795,0,2,C,Sudeste,Filial Mottu,Interior,Centro Local
2025-11-30,Brasil,Mottu Santa Quitéria,3,3,0,0,6,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,,,,,,383,Santa Quitéria,Nordeste,CE,40239,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-11-30,Brasil,Mottu Nova Friburgo - Pimenta Motos,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,316,Nova Friburgo,Sudeste,RJ,204625,1,3,B,Sudeste,ASP,Interior,Centro Local
2025-11-30,Brasil,Mottu Mauá,67,66,1,0,78,6,5,0,7,6,1,0,4,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,11,11,0,0,,,,,,177,Mauá,Sudeste,SP,383280,1,4,A,Sudeste,ASP,Interior,Centro Local
2025-11-30,Brasil,Mottu Presidente Dutra,4,4,0,0,6,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,,,,,,541,Presidente Dutra,Nordeste,MA,45102,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-11-30,Brasil,Mottu Barra Velha,22,18,0,4,24,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13,9,0,0,,,,,,518,Barra Velha,Sul,SC,45633,1,1,D,Sul,ASP,Interior,Centro Local
2025-11-30,Brasil,Mottu Maricá,30,30,0,0,34,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,,10,5,0,0,,,,,,332,Maricá,Sudeste,RJ,223938,1,3,B,Sudeste,ASP,Interior,Centro Local
2025-11-30,Brasil,Mottu São Mateus,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,65,5,0,0,,,,,,514,São Paulo,Sudeste,SP,12200180,0,5,S,São Paulo (Capital),Filial Mottu,Capital,Centro Local
2025-11-30,Brasil,Mottu Quixeramobim,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,393,Quixeramobim,Nordeste,CE,78502,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-11-30,Brasil,Mottu Ipu,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,382,Ipu,Nordeste,CE,41083,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-05-31,Brasil,Mottu Franca,483,261,97,125,626,110,21,12,52,28,16,8,4,0,3,1,81,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,80,72,53,20,20,72,285,,,,75,Franca,Sudeste,SP,370378,0,4,A,Sudeste,Filial Mottu,Interior,Centro Local
2025-05-31,Brasil,Mottu Ribeirão Preto,1537,511,109,917,1770,94,28,111,74,15,14,45,25,0,3,22,79,0,2,36,36,0,0,0,1,0,55,4,2,49,0,0,79,52,73,19,104,228,1191,,,,17,Ribeirão Preto,Sudeste,SP,702739,0,5,S,Sudeste,Filial Mottu,Interior,Centro Local
